Year,State,stateid,statepop,"Residents in State, County, and City Mental Hospitals",Resident all Mental Institutions,All Patients (Resident and on Parole) in All Mental Institutions,Homicide Count,Prisoners,Jailpop,Executions,Real Per Cap Income,Age Percent 15 to 19,Age Percent 20 to 24,Nonwhite,r_black,r_urban
1996,MN,24,4647723,1318,2260.32233333334,2260.32233333334,177,5158,4328,0,163.900573730469,7.23240807652474,6.83143064379692,8.2709014415741,2.75956630706787,70.4430541992188
1996,MS,25,2709925,2165,2165,2165,376,13859,6868.5,0,112.823455810547,8.26695993542672,7.52959266304969,37.7184122800827,36.3179054260254,48.0592918395996
1996,MO,26,5367888,1268,1481.5,1481.5,467,22003,5985,6,143.709381103516,7.23176598548889,6.75858601927757,13.8943701982498,11.1425380706787,69.0858688354492
1996,MT,27,876656,210,210,210,37,2230,1100.5,0,121.395797729492,7.46309727430343,6.44317254424096,8.38601812720299,.357837080955505,53.4198532104492
1996,NE,28,1647657,576,576,576,50,3287,1275,1,149.968139648438,7.59551003575325,6.84010341763497,8.38416591286659,3.90536379814148,68.2678375244141
1996,NV,29,1596476,382,382,382,206,8325,3942.5,1,166.252395629883,6.28345280885696,6.72341778874399,19.5516631007195,7.37875175476074,89.72265625
1996,NH,30,1160768,173,376.077516666664,376.077516666664,22,2062,1359.5,0,168.43212890625,6.94556057453155,6.31676502525806,3.03589180111885,.69919228553772,55.9711875915527
1996,NJ,31,8009624,3181,3404.83333333331,3404.83333333331,388,27490,15976,0,194.200134277344,6.31071850657463,6.31780020892618,23.3398228883743,14.5113925933838,92.3262634277344
1996,NM,32,1706151,170,1022.15941666668,1022.15941666668,187,4724,4137.5,0,121.281074523926,7.72007644176482,6.64687991142273,24.642451107502,2.50857043266296,74.0411758422852
1996,NY,33,18143804,8886,10830.0683333334,10830.0683333334,1369,69709,31610,0,181.15998840332,6.70406594872475,7.00038790702822,27.288094162941,17.5640830993652,86.1882858276367
1996,NC,34,7307658,1953,3772.34683333331,3772.34683333331,675,30647,11109,0,142.256225585938,6.95084109902382,7.62318521738052,26.2561500072479,22.1233139038086,56.2174301147461
1996,ND,35,642858,226,226,226,12,722,1134,0,134.276611328125,8.09108942747114,7.75547161698342,6.46051540970802,.593754768371582,54.8536415100098
1996,OH,36,11187032,1347,2443.53966666668,2443.53966666668,502,46174,14166.5,0,148.642456054688,7.20837339758873,6.80869385600089,13.7625306844711,11.3549957275391,76.0067901611328
1996,OK,37,3289634,526,1025.05231666667,1025.05231666667,269,19593,5422.5,2,125.831741333008,7.55571380257607,7.10874557495118,20.8007529377937,7.65686988830566,66.2499771118164
1996,OR,38,3195087,750,1074.23168333333,1074.23168333333,150,8661,5030,1,149.126831054688,6.90299719572067,6.67429849505424,10.2335378527641,1.82304883003235,75.2799453735352
1996,PA,39,12038008,3976,7160.90183333342,7160.90183333342,715,34537,23113.5,0,155.156158447266,6.90513819456101,6.57016269862654,12.8763318061829,9.64200973510742,73.7718276977539
1996,RI,40,987858,102,165.859833333334,165.859833333334,28,3271,,0,153.639266967773,7.14719891548157,7.41045817732813,11.6287857294083,4.78084897994995,88.9352951049805
1996,SC,41,3738974,974,1065.66666666666,1065.66666666666,379,20446,7246.5,6,127.839393615723,7.53866568207742,7.39596888422964,31.9733291864395,30.108154296875,58.0630722045898
1996,SD,42,730699,274,274,274,16,2063,843.5,0,136.953475952148,7.71760180592538,6.69144049286842,10.0459881126881,.62351256608963,51.0845108032227
1996,TN,43,5313576,1188,1598.33333333337,1598.33333333337,536,15626,17002,0,139.286178588867,7.10401818156243,7.07079619169235,18.5700312256813,16.4208812713623,62.4617805480957
1996,TX,44,19006240,2225,3937.2423333333,3937.2423333333,1584,132383,56662.5,3,140.981521606445,7.70927131175995,7.49391436576843,23.1678634881973,12.2804670333862,81.4739227294922
1996,UT,45,2022253,304,643.5,643.5,66,4002,2959.5,1,124.467819213867,9.25733759999274,9.1981586813926,8.17646905779839,.83308070898056,87.5574493408203
1996,VT,46,586352,60,109.930351666665,109.930351666665,9,1119,,0,139.987258911133,7.53693833947182,7.05081626772879,2.67313774675131,.529545426368713,35.7446670532227
1996,VA,47,6665491,1095,4073.20883333334,4073.20883333334,531,27655,16429,8,159.553863525391,6.84545472264291,7.47079029679298,25.2955108880997,19.7925853729248,71.487907409668
1996,WA,48,5509963,1201,1260.16666666667,1260.16666666667,260,12527,8988.5,0,159.802429199219,6.93081587553026,6.86648458242416,14.6782919764519,3.40357971191406,79.5485076904297
1996,WV,49,1818983,216,269,269,88,2749,2132,0,117.558959960938,7.31401339173319,6.67543798685074,4.56654094159603,3.16951823234558,42.0713577270508
1996,WI,50,5173828,619,2150.39200000002,2150.39200000002,214,12991,10219,0,148.330154418945,7.26595357060433,6.9829986989498,9.356839209795,5.50379705429077,67.1871948242188
1996,WY,51,480085,102,303.754916666665,303.754916666665,15,1477,750,0,139.420013427734,7.83172756433488,6.50295376777645,6.12756572663784,.838184893131256,65.0380554199219
1997,AL,1,4320281,1218,2217.50333333336,2217.50333333336,520,22290,9969.33333333326,3,130.404983520508,7.36516512930392,7.09364064037799,28.1499743461609,25.9364604949951,56.8852348327637
1997,AK,2,608846,58,118.861133333334,118.861133333334,55,4165,55.6666666666661,0,166.722747802734,7.45397329330442,6.83148264884949,28.6287724971771,3.85171294212341,66.0090942382812
1997,AZ,3,4552207,304,913.744999999995,913.744999999995,431,23484,9290.33333333337,2,136.205612182617,7.06633009016514,7.14660160243511,20.2132701873779,3.56890630722046,87.8539657592773
1997,AR,4,2524007,139,456.872499999998,456.872499999998,298,10021,4170,4,122.056076049805,7.38752588629722,6.98978587985039,19.1291302442551,16.0811367034912,52.7923393249512
1997,CA,5,32217708,3805,6928.30466666666,6928.30466666666,2838,155790,74527.3333333335,0,165.046722412109,7.01826751232147,7.33744189143182,33.8216096162796,7.57344675064087,93.7840347290039
1997,CO,6,3891293,759,1297.258,1297.258,183,13461,8108,1,167.264801025391,6.9836687296629,7.01290175318718,14.0851154923439,4.28901147842407,83.7512817382812
1997,CT,7,3268514,499,1628.769,1628.769,129,17241,,0,214.174453735352,6.26696906983852,6.19234748184678,15.9513384103775,9.15786170959473,85.1592102050781
1997,DE,8,735024,419,490.302199999998,490.302199999998,32,5435,,0,164.953277587891,6.8050704151392,7.06826820969582,23.2448056340218,19.1448173522949,77.9169998168945
1997,FL,10,14683350,2654,2865.66800000001,2865.66800000001,1128,64626,45447.666666667,1,152.660430908203,6.18957962840796,6.01641133427619,19.9956700205803,15.0871496200562,87.7989044189453
1997,GA,11,7486094,2570,3039.33333333333,3039.33333333333,655,36505,29444.3333333335,0,148.255447387695,7.30873726308345,7.45594769716262,32.9309910535812,28.37184715271,69.0287551879883
1997,HI,12,1189322,168,168,168,48,4978,,0,159.420562744141,6.56409792602062,7.28438116610053,72.6693093776703,2.93461322784424,90.5838165283203
1997,ID,13,1210638,163,200.578166666666,200.578166666666,44,3911,2367.66666666669,0,128.647979736328,8.23275081813336,7.13807478547097,6.97019174695015,.557309508323669,63.6143608093262
1997,IL,14,12011509,1802,3641.05099999998,3641.05099999998,1161,40788,16103,2,172.766357421875,7.04775594174862,7.02820517122745,23.81851375103,15.2650175094604,86.8261642456055
1997,IN,15,5872370,2463,2463,2463,432,17903,11290.3333333333,1,145.208724975586,7.50831015408039,7.15826511383056,11.4757724106312,8.27580642700195,68.9729537963867
1997,IA,16,2854396,357,1259.18533333334,1259.18533333334,70,6938,2532.66666666669,0,147.183807373047,7.47031942009926,7.08684921264648,4.98206242918968,1.95831263065338,60.9251976013184
1997,KS,17,2616339,782,1885.06333333335,1885.06333333335,159,7911,3851,0,149.788162231445,7.51035183668136,7.19827868044376,12.2335277497768,5.83548259735107,70.7314224243164
1997,KY,18,3907816,438,885.886933333328,885.886933333328,256,14600,9186.33333333326,1,129.937698364258,7.26207204163074,7.17905715107918,9.34852808713913,7.21776580810547,54.5581474304199
1997,LA,19,4351390,1094,1608.33966666667,1608.33966666667,702,29265,22490,1,128.853576660156,7.95052416622639,7.49539151787758,34.9074125289917,32.125846862793,71.2315139770508
1997,ME,20,1245215,357,533.017933333329,533.017933333329,22,1620,976.666666666657,0,138.186920166016,6.93993791937828,5.9644201025367,2.67027448862791,.48232626914978,41.525562286377
1997,MD,21,5092914,1449,1786.63166666665,1786.63166666665,554,22232,10416,1,178.604354858398,6.62497632205486,6.39811966568229,33.5829079151154,27.4643955230713,84.5588989257812
1997,MA,22,6115476,681,2469.15466666667,2469.15466666667,142,11947,9808.66666666663,0,190.018692016602,6.5945976227522,6.97682425379753,13.312491774559,6.28798151016235,89.2605743408203
1997,MI,23,9785450,1769,2143.215,2143.215,787,44771,14579,0,158.049850463867,7.26528011262416,6.82520702481269,18.5633540153503,14.2958879470825,73.3812789916992
1997,MN,24,4687726,1152,2176.64466666666,2176.64466666666,133,5326,4552.66666666669,0,167.931457519531,7.29614242911338,6.77394866943359,8.78802984952927,2.86174988746643,70.5682067871094
1997,MS,25,2731826,1258,1908.27833333332,1908.27833333332,387,14296,7541,0,115.576324462891,8.18866647779941,7.55551636219024,37.9635125398636,36.3660049438477,48.2370681762695
1997,MO,26,5407113,1457,1470,1470,434,23664,6303.33333333337,6,147.763244628906,7.24793635308743,6.73605442047119,14.2166838049889,11.2131185531616,69.1660385131836
1997,MT,27,878706,206,206,206,37,2541,1240.66666666669,0,123.84423828125,7.50468276441097,6.51525601744651,8.66420045495033,.352222502231598,53.5840797424316
1997,NE,28,1656042,406,549,549,65,3402,1579.66666666663,1,149.91276550293,7.65953287482262,6.86271771788597,8.89579132199287,3.97906565666199,68.6401138305664
1997,NV,29,1675581,61,260.937366666669,260.937366666669,176,9024,4261,0,167.364486694336,6.28471165895462,6.66405275464059,20.8755597472191,7.44774484634399,90.1700057983398
1997,NH,30,1173239,261,362.155033333333,362.155033333333,26,2168,1437,0,169.825546264648,6.9832605868578,6.14310707896948,3.25842127203941,.71298348903656,56.7935600280762
1997,NJ,31,8054178,2860,3328.66666666666,3328.66666666666,365,28361,16260.6666666666,0,199.694702148438,6.27409927546978,6.17762248963118,24.3763625621796,14.5780239105225,92.832633972168
1997,NM,32,1722939,135,984.318833333338,984.318833333338,164,4688,4497.33333333337,0,122.728973388672,7.7775451540947,6.63864344358444,26.7683655023575,2.5736837387085,74.2701187133789
1997,NY,33,18143184,7561,10429.1366666667,10429.1366666667,1143,69108,32210.3333333333,0,186.024917602539,6.69727623462677,6.88360273838042,28.4720927476883,17.6328525543213,86.5138168334961
1997,NC,34,7428672,2032,3632.69366666669,3632.69366666669,681,31612,11832.3333333333,0,146.604354858398,6.87528476119041,7.52242468297482,26.6344904899597,22.0996837615967,57.2248649597168
1997,ND,35,640945,213,213,213,11,797,952,0,128.884735107422,8.18152487277983,7.80847191810607,6.7028783261776,.586945772171021,55.1139945983887
1997,OH,36,11212498,1280,2353.07933333336,2353.07933333336,487,48016,14990.3333333333,0,153.619934082031,7.19362497329712,6.73368826508522,14.0999361872673,11.4459953308105,76.3440856933594
1997,OK,37,3314259,432,987.104633333336,987.104633333336,289,20542,5862.66666666663,1,128.791275024414,7.58295603096485,7.15962991118431,21.5364143252373,7.6986141204834,66.0217971801758
1997,OR,38,3243254,676,1034.46336666666,1034.46336666666,133,7999,5447.66666666663,1,152.454833984375,6.94173015654087,6.68372258543968,11.0309392213821,1.82736241817474,76.1459426879883
1997,PA,39,12015888,3586,6895.80366666673,6895.80366666673,786,34964,24407.6666666665,0,158.722747802734,6.90194942057133,6.47009756416084,13.2835805416107,9.67618942260742,74.5945205688477
1997,RI,40,986966,109,159.719666666666,159.719666666666,28,3371,,0,157.887847900391,7.18607157468796,7.27373637259006,12.4557934701443,4.87524366378784,89.4318084716797
1997,SC,41,3790066,929,1030.33333333333,1030.33333333333,358,21173,7757.66666666663,2,130.760131835938,7.46858462691307,7.29528203606606,32.1866989135742,30.0117454528809,58.6714096069336
1997,SD,42,730855,282,282,282,22,2242,917,0,136.753890991211,7.76227049529553,6.70275188982487,10.3761307895184,.644587516784668,51.2772254943848
1997,TN,43,5378433,1186,1738.66666666669,1738.66666666669,556,16659,17877.6666666667,0,141.283493041992,7.03552111983299,7.00920708477497,18.8707798719406,16.4663200378418,62.7535171508789
1997,TX,44,19355428,2230,3791.48466666666,3791.48466666666,1487,140351,57085,37,147.140182495117,7.7254381775856,7.47295446693897,24.6525391936302,12.2919473648071,81.7322692871094
1997,UT,45,2065397,299,735,735,63,4301,3314.33333333337,0,128.348907470703,9.33145873248577,9.42451186478133,8.87582004070282,.864240646362305,87.7257919311523
1997,VT,46,588665,73,105.860703333332,105.860703333332,11,1270,,0,143.314636230469,7.5254837423563,6.89642228186131,2.84309443086386,.517272114753723,36.3534126281738
1997,VA,47,6732878,2191,3922.41766666668,3922.41766666668,510,28385,17031,9,163.906539916992,6.8199184536934,7.31985345482826,25.875860452652,19.9063014984131,71.8752517700195
1997,WA,48,5604105,1095,1277.33333333334,1277.33333333334,261,13214,9506.33333333337,0,164.82243347168,6.98197834193708,6.82918816804886,15.6057149171829,3.46785068511963,80.152587890625
1997,WV,49,1815588,250,260,260,97,3148,2252.33333333334,0,119.894081115723,7.21691749989988,6.68834626674652,4.70633544027805,3.17269110679626,43.066535949707
1997,WI,50,5200235,620,2070.78400000001,2070.78400000001,214,16280,10999,0,152.735198974609,7.30738684535027,6.91246271133423,9.76670980453491,5.53323078155518,67.4665756225586
1997,WY,51,480031,68,292.509833333334,292.509833333334,21,1549,835,0,145.869155883789,7.91272863745689,6.61205731332299,6.60722032189369,.816822230815887,65.0480651855469
1998,AL,1,4351037,1110,2132.255,2132.255,457,22676,10693.6666666665,1,135.122695922852,7.28106066584586,7.03760623931884,28.4236341714859,25.986608505249,56.4049949645996
1998,AK,2,615205,69,114.2917,114.2917,49,4097,61.8333333333321,0,169.07975769043,7.56380140781401,6.79507941007614,29.3958693742752,3.88910984992981,65.8721771240234
1998,AZ,3,4667277,450,878.617499999993,878.617499999993,444,25311,9805.16666666674,4,142.429443359375,7.06030488014221,7.11511760950089,21.6708451509476,3.62554001808167,87.9583740234375
1998,AR,4,2538202,165,439.308749999997,439.308749999997,234,10638,4501,1,125.69938659668,7.35595718026161,7.00257062911987,19.4403111934662,16.1017513275146,52.7029228210449
1998,CA,5,32682794,4897,6661.95699999994,6661.95699999994,2401,160127,75834.666666667,1,174.073623657227,7.04924300312996,7.22025200724601,36.0818356275558,7.53336477279663,94.0039443969727
1998,CO,6,3968967,377,1247.387,1247.387,188,14312,8556,0,176.588958740234,7.01224580407143,7.02795207500458,15.1322454214096,4.3309760093689,83.9901657104492
1998,CT,7,3272563,565,1566.1535,1566.1535,145,17605,,0,225.901840209961,6.25138282775879,5.99839195609091,16.7970716953278,9.29525279998779,86.0196304321289
1998,DE,8,744066,454,471.453300000001,471.453300000001,30,5558,,0,173.325149536133,6.79071068763733,6.93663954734802,23.9482283592224,19.4806652069092,78.648681640625
1998,FL,10,14908230,3412,3412,3412,1083,67224,48263.833333334,4,159.429443359375,6.19668483734131,5.9390227496624,20.6892982125282,15.2631330490112,88.2945861816406
1998,GA,11,7636522,2491,2988,2988,669,39262,31139.666666667,1,155.085891723633,7.24859565496445,7.39029303193093,33.5899114608765,28.5438709259033,69.8966751098633
1998,HI,12,1190472,163,163,163,28,4924,,0,160.31901550293,6.56692340970039,7.1720038354397,73.7444996833801,2.93051815032959,90.8800964355469
1998,ID,13,1230923,56,192.867249999999,192.867249999999,34,4083,2588.33333333337,0,133.674850463867,8.26659604907036,7.24101454019546,7.58908167481422,.584114491939545,64.5509490966797
1998,IL,14,12069774,1802,3501.07649999997,3501.07649999997,1113,43051,16491.5,1,180.018402099609,7.04449087381363,6.98104590177536,24.7124329209328,15.2679738998413,87.1652221679688
1998,IN,15,5907617,2353,2353,2353,410,19197,12038.6666666665,1,152.723922729492,7.47986078262329,7.12586432695389,11.856310069561,8.33644104003906,69.5766372680664
1998,IA,16,2861025,271,1210.77800000001,1210.77800000001,67,7394,2765.33333333337,0,151.53987121582,7.51891434192657,7.09183141589165,5.27564287185669,1.99253761768341,60.977180480957
1998,KS,17,2638667,515,1812.595,1812.595,158,8183,4114.5,0,156.337417602539,7.58176177740097,7.21854001283646,12.8623023629189,5.8816819190979,70.9683990478516
1998,KY,18,3934310,486,851.830399999992,851.830399999992,253,14987,9779.66666666651,0,135.233123779297,7.21122577786446,7.1212363243103,9.57897007465363,7.24663305282593,54.9596710205078
1998,LA,19,4362758,1062,1546.5095,1546.5095,596,32228,24060.5,0,133.570556640625,7.95809745788574,7.50796556472778,35.3069424629211,32.2444458007812,71.6965408325195
1998,ME,20,1247554,222,512.526899999997,512.526899999997,28,1781,1044.83333333331,0,144.7607421875,6.91978707909584,5.83079352974893,2.81829759478569,.50354528427124,41.0930938720703
1998,MD,21,5130072,1695,1717.94750000001,1717.94750000001,580,22572,10680.5,1,185.993865966797,6.65050283074379,6.24714076519011,34.3751907348633,27.8061981201172,85.0624847412109
1998,MA,22,6144407,691,2374.23199999999,2374.23199999999,124,11799,10291.3333333333,0,199.533737182617,6.56126990914345,6.76832348108292,14.082795381546,6.42270278930664,89.9647521972656
1998,MI,23,9820231,1423,2060.82250000001,2060.82250000001,774,45879,15104,0,165.147232055664,7.23527640104293,6.72572121024131,18.988972902298,14.3226881027222,73.805549621582
1998,MN,24,4726411,1101,2092.967,2092.967,119,5572,4777.33333333337,0,177.871170043945,7.35987678170205,6.71646669507027,9.30515825748444,2.98729848861694,70.693359375
1998,MS,25,2751335,1436,1834.91749999998,1834.91749999998,358,16678,8213.5,0,119.907974243164,8.11037302017212,7.58144006133079,38.2086157798767,36.4205017089844,48.4148445129395
